,treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
2228,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1244.134,1459.1129999999998,14304.39,361.0
2229,0.0,17.0,11.0,0.0,0.0,0.0,1.0,644.5988,2117.952,7539.361,289.0
2230,0.0,45.0,12.0,0.0,0.0,1.0,0.0,17978.23,17792.23,18756.78,2025.0
2231,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
2232,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25427.36,13549.16,14803.86,2601.0
2233,0.0,31.0,17.0,0.0,0.0,1.0,0.0,2057.23,6119.323,0.0,961.0
2234,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,1147.597,15554.55,400.0
2235,0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2401.0
2236,0.0,47.0,12.0,0.0,0.0,0.0,0.0,23883.46,22772.9,20363.07,2209.0
2237,0.0,21.0,12.0,0.0,0.0,0.0,0.0,8005.564,5281.451999999999,0.0,441.0
2238,0.0,23.0,12.0,0.0,0.0,1.0,0.0,10989.53,6078.145,12525.21,529.0
2239,0.0,54.0,6.0,0.0,0.0,1.0,1.0,20725.12,18644.42,24771.13,2916.0
2240,0.0,55.0,9.0,0.0,0.0,1.0,1.0,14314.4,13608.24,11329.73,3025.0
2241,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2083.935,6024.691,256.0
2242,0.0,44.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1936.0
2243,0.0,17.0,11.0,0.0,0.0,0.0,1.0,197.8859,3066.823,12788.25,289.0
2244,0.0,45.0,14.0,0.0,0.0,1.0,0.0,12825.36,23283.15,25564.67,2025.0
2245,0.0,18.0,11.0,0.0,0.0,0.0,1.0,1387.161,3170.6609999999996,4935.607,324.0
2246,0.0,30.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
2247,0.0,21.0,14.0,0.0,0.0,0.0,0.0,1422.4279999999999,2549.419,14220.16,441.0
2248,0.0,18.0,15.0,0.0,0.0,0.0,0.0,2925.185,5209.839,647.2442,324.0
2249,0.0,29.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,25564.67,841.0
2250,0.0,45.0,14.0,0.0,0.0,1.0,0.0,12127.86,13133.81,17092.86,2025.0
2251,0.0,22.0,12.0,0.0,0.0,0.0,0.0,12272.85,4237.694,1696.43,484.0
2252,0.0,45.0,18.0,0.0,0.0,0.0,0.0,22237.68,19997.9,0.0,2025.0
2253,0.0,17.0,11.0,0.0,0.0,0.0,1.0,903.222,623.0323,13343.87,289.0
2254,0.0,52.0,11.0,0.0,0.0,1.0,1.0,24028.45,20153.66,25147.95,2704.0
2255,0.0,37.0,12.0,0.0,0.0,1.0,0.0,19602.46,19369.5,21865.92,1369.0
2256,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
2257,0.0,42.0,10.0,0.0,0.0,1.0,1.0,21344.25,20509.94,20033.54,1764.0
2258,0.0,16.0,9.0,0.0,0.0,0.0,1.0,3405.2059999999997,3086.5159999999996,9356.965,256.0
2259,0.0,21.0,14.0,0.0,0.0,1.0,0.0,2878.163,9497.661,10381.03,441.0
2260,0.0,33.0,17.0,0.0,0.0,1.0,0.0,25431.28,25243.55,25564.67,1089.0
2261,0.0,32.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
2262,0.0,23.0,16.0,0.0,0.0,1.0,0.0,9476.974,18198.63,0.0,529.0
2263,0.0,21.0,12.0,0.0,0.0,1.0,0.0,4502.395,5295.774,4360.771,441.0
2264,0.0,26.0,12.0,0.0,0.0,1.0,0.0,12462.9,13679.85,15307.77,676.0
2265,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2025.0
2266,0.0,18.0,12.0,0.0,0.0,0.0,0.0,225.3157,3072.1940000000004,9946.578000000001,324.0
2267,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2209.0
2268,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,14957.55,289.0
2269,0.0,29.0,12.0,0.0,0.0,1.0,0.0,20907.34,21936.82,21907.3,841.0
2270,0.0,35.0,12.0,0.0,0.0,1.0,0.0,22835.25,20984.37,24293.82,1225.0
2271,0.0,32.0,14.0,0.0,0.0,1.0,0.0,24196.95,24325.11,24122.41,1024.0
2272,0.0,48.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2304.0
2273,0.0,43.0,8.0,0.0,0.0,1.0,1.0,18011.54,17464.6,22476.22,1849.0
2274,0.0,33.0,10.0,0.0,0.0,1.0,1.0,22762.76,20531.42,0.0,1089.0
2275,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,24607.98,19934.53,2809.0
2276,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,2905.6940000000004,6773.899,289.0
2277,0.0,50.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2500.0
2278,0.0,29.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,841.0
2279,0.0,21.0,12.0,0.0,0.0,1.0,0.0,8697.185,10765.21,20136.98,441.0
2280,0.0,30.0,12.0,0.0,0.0,0.0,0.0,3250.4240000000004,19199.42,0.0,900.0
2281,0.0,26.0,12.0,0.0,0.0,0.0,0.0,14065.58,15788.85,10994.29,676.0
2282,0.0,40.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
2283,0.0,47.0,12.0,0.0,0.0,1.0,0.0,12844.95,3922.597,0.0,2209.0
2284,0.0,34.0,12.0,0.0,0.0,1.0,0.0,8091.772,3301.355,4620.851,1156.0
2285,0.0,31.0,12.0,0.0,0.0,1.0,0.0,23136.98,21711.24,13033.55,961.0
2286,0.0,36.0,12.0,0.0,0.0,1.0,0.0,19857.17,19963.89,20791.61,1296.0
2287,0.0,29.0,13.0,0.0,0.0,1.0,0.0,2780.2,0.0,14339.86,841.0
2288,0.0,44.0,8.0,0.0,0.0,1.0,1.0,11737.97,13223.32,9552.025,1936.0
2289,0.0,48.0,12.0,0.0,0.0,1.0,0.0,15864.18,14109.53,2554.989,2304.0
2290,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,1895.9520000000002,8244.237,324.0
2291,0.0,48.0,16.0,0.0,0.0,1.0,0.0,18716.88,16524.68,20781.27,2304.0
2292,0.0,33.0,12.0,1.0,0.0,1.0,0.0,5178.342000000001,1315.8870000000002,15038.82,1089.0
2293,0.0,45.0,11.0,1.0,0.0,0.0,1.0,8548.280999999999,1237.113,7834.906,2025.0
2294,0.0,32.0,12.0,0.0,0.0,1.0,0.0,14094.97,25243.55,25564.67,1024.0
2295,0.0,30.0,16.0,0.0,0.0,1.0,0.0,22847.01,17222.9,18436.12,900.0
2296,0.0,55.0,12.0,0.0,0.0,1.0,0.0,18846.19,18266.66,17995.75,3025.0
2297,0.0,55.0,9.0,0.0,0.0,1.0,1.0,19034.28,15353.81,9792.894,3025.0
2298,0.0,21.0,13.0,0.0,0.0,0.0,0.0,5591.746999999999,4076.565,14180.26,441.0
2299,0.0,22.0,8.0,0.0,0.0,0.0,1.0,10679.96,11141.18,12752.78,484.0
2300,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1849.0
2301,0.0,44.0,12.0,0.0,0.0,1.0,0.0,22459.08,22165.98,21468.41,1936.0
2302,0.0,22.0,12.0,0.0,0.0,1.0,0.0,16487.23,15837.19,15032.91,484.0
2303,0.0,23.0,12.0,0.0,0.0,0.0,0.0,13853.98,9284.613000000001,10431.27,529.0
2304,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2401.0
2305,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,21081.05,25564.67,1089.0
2306,0.0,24.0,12.0,0.0,0.0,1.0,0.0,2782.159,0.0,20567.0,576.0
2307,0.0,47.0,12.0,0.0,0.0,1.0,0.0,24804.32,21097.16,0.0,2209.0
2308,0.0,34.0,7.0,0.0,0.0,1.0,1.0,20932.81,21021.97,21069.43,1156.0
2309,0.0,31.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,961.0
2310,0.0,29.0,11.0,0.0,0.0,0.0,1.0,21101.3,20828.61,19566.58,841.0
2311,0.0,25.0,12.0,0.0,0.0,1.0,0.0,14894.35,8076.145,187.6713,625.0
2312,0.0,26.0,16.0,0.0,0.0,1.0,0.0,17535.44,17905.02,14815.69,676.0
2313,0.0,24.0,15.0,0.0,0.0,1.0,0.0,25862.32,22547.32,21085.68,576.0
2314,0.0,24.0,16.0,0.0,0.0,1.0,0.0,15452.74,20565.44,22550.11,576.0
2315,0.0,24.0,12.0,0.0,0.0,1.0,0.0,4749.263,0.0,0.0,576.0
2316,0.0,30.0,12.0,0.0,0.0,1.0,0.0,7936.99,22001.27,25564.67,900.0
2317,0.0,19.0,12.0,0.0,0.0,1.0,0.0,11461.71,15214.16,21401.91,361.0
2318,0.0,34.0,13.0,0.0,0.0,1.0,0.0,10139.21,8029.597,12380.39,1156.0
2319,0.0,55.0,12.0,0.0,0.0,1.0,0.0,17368.9,16630.31,20920.18,3025.0
2320,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1849.0
2321,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,209.4677,10741.59,324.0
2322,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9609.655999999999,256.0
2323,0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
2324,0.0,20.0,14.0,0.0,0.0,0.0,0.0,4132.094,6362.806,7385.677,400.0
2325,0.0,28.0,16.0,0.0,0.0,0.0,0.0,22539.41,21897.44,25564.67,784.0
2326,0.0,41.0,8.0,0.0,0.0,1.0,1.0,21495.12,17595.29,0.0,1681.0
2327,0.0,25.0,12.0,0.0,0.0,0.0,0.0,17707.85,9341.903,0.0,625.0
2328,0.0,31.0,13.0,0.0,0.0,0.0,0.0,15096.15,18619.35,9974.654,961.0
2329,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1849.0
2330,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,16095.4,256.0
2331,0.0,52.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2704.0
2332,0.0,20.0,12.0,1.0,0.0,0.0,0.0,11812.42,14397.77,5503.054,400.0
2333,0.0,49.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2401.0
2334,0.0,54.0,11.0,1.0,0.0,1.0,1.0,25862.32,25243.55,0.0,2916.0
2335,0.0,25.0,9.0,0.0,1.0,1.0,1.0,2296.261,9195.097,14398.97,625.0
2336,0.0,31.0,8.0,0.0,1.0,1.0,1.0,7888.008000000001,7809.387,10778.54,961.0
2337,0.0,36.0,4.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1296.0
2338,0.0,42.0,6.0,0.0,0.0,1.0,1.0,2742.974,4511.613,945.745,1764.0
2339,0.0,25.0,12.0,0.0,0.0,1.0,0.0,2219.849,9644.468,7852.639,625.0
2340,0.0,30.0,15.0,0.0,0.0,1.0,0.0,25254.95,23839.94,24123.89,900.0
2341,0.0,53.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2809.0
2342,0.0,50.0,12.0,0.0,0.0,1.0,0.0,1798.6070000000002,6224.951999999999,17289.4,2500.0
2343,0.0,48.0,16.0,0.0,0.0,1.0,0.0,2921.2670000000003,0.0,323.6221,2304.0
2344,0.0,25.0,12.0,0.0,0.0,1.0,0.0,17831.29,21890.27,22601.83,625.0
2345,0.0,38.0,16.0,0.0,1.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
2346,0.0,50.0,9.0,1.0,0.0,1.0,1.0,8368.029,10278.24,17444.56,2500.0
2347,0.0,29.0,12.0,0.0,1.0,1.0,0.0,17018.19,17009.85,16467.78,841.0
2348,0.0,26.0,13.0,0.0,0.0,1.0,0.0,20803.49,18887.9,25306.07,676.0
2349,0.0,23.0,14.0,0.0,0.0,0.0,0.0,14847.32,10177.98,17850.94,529.0
2350,0.0,53.0,9.0,0.0,0.0,0.0,1.0,25862.32,25243.55,25564.67,2809.0
2351,0.0,50.0,11.0,0.0,0.0,0.0,1.0,25862.32,25243.55,25564.67,2500.0
2352,0.0,55.0,14.0,0.0,0.0,1.0,0.0,8393.499,19036.5,10639.63,3025.0
2353,0.0,22.0,16.0,0.0,0.0,0.0,0.0,2349.161,3161.71,15956.49,484.0
2354,0.0,20.0,14.0,0.0,0.0,0.0,0.0,1730.033,1391.0810000000001,10472.65,400.0
2355,0.0,28.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
2356,0.0,39.0,7.0,0.0,0.0,1.0,1.0,25862.32,19501.98,25564.67,1521.0
2357,0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1089.0
2358,0.0,34.0,12.0,0.0,0.0,1.0,0.0,21244.33,18959.52,19225.22,1156.0
2359,0.0,36.0,11.0,0.0,1.0,1.0,1.0,4128.175,15609.82,14224.6,1296.0
2360,0.0,48.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2304.0
2361,0.0,33.0,9.0,1.0,0.0,0.0,1.0,0.0,13004.9,16034.81,1089.0
2362,0.0,17.0,10.0,1.0,0.0,0.0,1.0,0.0,1645.306,9263.868,289.0
2363,0.0,28.0,8.0,1.0,0.0,0.0,1.0,15286.2,3863.5159999999996,0.0,784.0
2364,0.0,35.0,12.0,1.0,0.0,1.0,0.0,7141.526999999999,16589.13,14904.35,1225.0
2365,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8374.276,484.0
2366,0.0,37.0,14.0,0.0,1.0,0.0,0.0,25862.32,25243.55,10002.73,1369.0
2367,0.0,32.0,16.0,0.0,0.0,1.0,0.0,25862.32,8593.548,13578.83,1024.0
2368,0.0,33.0,12.0,0.0,1.0,1.0,0.0,25862.32,21245.76,25564.67,1089.0
2369,0.0,54.0,10.0,0.0,1.0,1.0,1.0,25862.32,24599.03,25564.67,2916.0
2370,0.0,29.0,15.0,0.0,0.0,0.0,0.0,7076.871999999999,17611.4,25113.96,841.0
2371,0.0,54.0,8.0,0.0,0.0,1.0,1.0,16167.87,16547.95,15003.36,2916.0
2372,0.0,21.0,12.0,1.0,0.0,1.0,0.0,8746.167,6110.371,4207.088,441.0
2373,0.0,26.0,8.0,0.0,0.0,1.0,1.0,11851.6,16920.34,0.0,676.0
2374,0.0,36.0,16.0,0.0,1.0,0.0,0.0,25862.32,25243.55,25564.67,1296.0
2375,0.0,36.0,11.0,0.0,1.0,0.0,1.0,6600.77,14992.16,13980.77,1296.0
2376,0.0,33.0,12.0,0.0,0.0,1.0,0.0,11818.3,14952.77,16136.77,1089.0
2377,0.0,31.0,13.0,1.0,0.0,1.0,0.0,11038.51,12679.06,16435.27,961.0
2378,0.0,50.0,12.0,0.0,0.0,1.0,0.0,2901.6740000000004,1962.194,118.2181,2500.0
2379,0.0,51.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2601.0
2380,0.0,36.0,12.0,0.0,0.0,0.0,0.0,20021.75,22309.21,21437.38,1296.0
2381,0.0,54.0,12.0,0.0,0.0,1.0,0.0,14531.88,13259.13,25564.67,2916.0
2382,0.0,18.0,10.0,0.0,0.0,0.0,1.0,2882.0809999999997,6239.274,8866.359,324.0
2383,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,9489.96,2704.0
2384,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,256.0161,0.0,324.0
2385,0.0,17.0,12.0,0.0,0.0,0.0,0.0,5491.825,5666.371,1399.4070000000002,289.0
2386,0.0,42.0,18.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1764.0
2387,0.0,37.0,18.0,0.0,0.0,1.0,0.0,13979.37,23515.89,25564.67,1369.0
2388,0.0,45.0,17.0,0.0,0.0,1.0,0.0,25862.32,4323.629,0.0,2025.0
2389,0.0,27.0,13.0,0.0,0.0,1.0,0.0,17637.32,19723.98,25564.67,729.0
2390,0.0,26.0,12.0,0.0,0.0,0.0,0.0,11453.87,12684.44,11526.27,676.0
2391,0.0,21.0,12.0,0.0,0.0,0.0,0.0,7502.033,7723.451999999999,0.0,441.0
2392,0.0,23.0,15.0,0.0,0.0,1.0,0.0,6422.477,877.2581,1600.378,529.0
2393,0.0,55.0,10.0,0.0,0.0,1.0,1.0,25787.87,25243.55,23108.69,3025.0
2394,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
2395,0.0,54.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2916.0
2396,0.0,33.0,12.0,0.0,0.0,1.0,0.0,24880.73,22441.69,14438.87,1089.0
2397,0.0,35.0,12.0,0.0,0.0,1.0,0.0,20915.17,20597.66,18922.29,1225.0
2398,0.0,47.0,16.0,0.0,0.0,1.0,0.0,2821.344,0.0,0.0,2209.0
2399,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1225.0
2400,0.0,26.0,17.0,0.0,0.0,1.0,0.0,2835.059,0.0,0.0,676.0
2401,0.0,38.0,16.0,1.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,1444.0
2402,0.0,47.0,10.0,1.0,0.0,1.0,1.0,25862.32,20778.48,25564.67,2209.0
2403,0.0,28.0,17.0,1.0,0.0,1.0,0.0,23883.46,22273.4,20796.05,784.0
2404,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,723.2903,13264.07,289.0
2405,0.0,27.0,16.0,0.0,0.0,1.0,0.0,17803.86,21097.16,25564.67,729.0
2406,0.0,51.0,10.0,0.0,0.0,1.0,1.0,18750.18,19161.82,22411.2,2601.0
2407,0.0,49.0,12.0,0.0,0.0,1.0,0.0,12120.02,11742.73,0.0,2401.0
2408,0.0,23.0,12.0,0.0,0.0,0.0,0.0,16575.4,9143.177,12461.67,529.0
2409,0.0,53.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,2809.0
2410,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1849.0
2411,0.0,47.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
2412,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,676.0
2413,0.0,25.0,13.0,0.0,0.0,1.0,0.0,2255.116,11164.45,12971.48,625.0
2414,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25384.26,25243.55,0.0,2116.0
2415,0.0,22.0,10.0,0.0,0.0,0.0,1.0,4782.57,472.6452,478.7834,484.0
2416,0.0,38.0,13.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
2417,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2916.0
2418,0.0,29.0,12.0,0.0,1.0,0.0,0.0,19296.82,24122.81,18787.82,841.0
2419,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24506.62,1024.0
2420,0.0,27.0,12.0,0.0,0.0,1.0,0.0,12735.23,9846.774,17058.88,729.0
2421,0.0,22.0,13.0,0.0,0.0,1.0,0.0,11977.0,14874.0,3400.2490000000003,484.0
2422,0.0,27.0,12.0,0.0,0.0,1.0,0.0,24435.98,7499.661,2645.131,729.0
2423,0.0,27.0,15.0,0.0,0.0,1.0,0.0,0.0,13391.61,19408.46,729.0
2424,0.0,33.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,19473.48,1089.0
2425,0.0,27.0,12.0,0.0,0.0,1.0,0.0,21796.84,23141.71,25564.67,729.0
2426,0.0,54.0,12.0,0.0,0.0,1.0,0.0,5166.587,1963.984,4473.0779999999995,2916.0
2427,0.0,53.0,7.0,0.0,0.0,1.0,1.0,15907.29,17330.32,14672.35,2809.0
2428,0.0,30.0,12.0,0.0,0.0,1.0,0.0,15703.52,17196.05,17905.61,900.0
2429,0.0,34.0,17.0,0.0,0.0,1.0,0.0,17267.02,0.0,17716.46,1156.0
2430,0.0,52.0,12.0,0.0,0.0,1.0,0.0,12265.01,7098.629,10095.83,2704.0
2431,0.0,28.0,16.0,0.0,0.0,0.0,0.0,13628.66,13427.42,2580.111,784.0
2432,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,3338.952,2701.284,900.0
2433,0.0,27.0,12.0,0.0,0.0,1.0,0.0,13481.71,12227.9,8879.659,729.0
2434,0.0,22.0,12.0,0.0,0.0,0.0,0.0,12300.28,14646.63,4982.894,484.0
2435,0.0,19.0,10.0,0.0,0.0,0.0,1.0,1933.796,112.7903,675.321,361.0
2436,0.0,24.0,12.0,0.0,0.0,1.0,0.0,12104.35,14240.23,14495.02,576.0
2437,0.0,21.0,12.0,0.0,0.0,0.0,0.0,14083.21,15917.76,16677.62,441.0
2438,0.0,23.0,14.0,0.0,0.0,0.0,0.0,2157.153,4574.274,9673.198,529.0
2439,0.0,20.0,14.0,0.0,0.0,0.0,0.0,6722.244000000001,6894.531999999999,13138.47,400.0
2440,0.0,27.0,16.0,0.0,0.0,1.0,0.0,12868.46,15269.66,22931.36,729.0
2441,0.0,25.0,16.0,0.0,0.0,1.0,0.0,8350.395,15450.48,21097.5,625.0
2442,0.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0
2443,0.0,27.0,12.0,0.0,0.0,1.0,0.0,5826.859,11318.42,12943.41,729.0
2444,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,9500.304,2209.0
2445,0.0,19.0,12.0,0.0,0.0,0.0,0.0,2376.591,3433.8390000000004,701.9201,361.0
2446,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,256.0
2447,0.0,31.0,12.0,0.0,0.0,1.0,0.0,22778.44,22821.24,24284.96,961.0
2448,0.0,45.0,12.0,0.0,0.0,1.0,0.0,21818.4,20481.29,22498.39,2025.0
2449,0.0,42.0,8.0,0.0,0.0,1.0,1.0,23622.88,21772.11,25564.67,1764.0
2450,0.0,33.0,12.0,1.0,0.0,1.0,0.0,8034.953,4676.323,4935.607,1089.0
2451,0.0,36.0,11.0,0.0,0.0,1.0,1.0,1404.7939999999999,0.0,0.0,1296.0
2452,0.0,44.0,12.0,0.0,0.0,1.0,0.0,16432.37,15955.35,18911.94,1936.0
2453,0.0,17.0,10.0,0.0,0.0,0.0,1.0,834.6477,1693.645,7772.842,289.0
2454,0.0,30.0,12.0,0.0,0.0,1.0,0.0,7347.251,2080.355,14475.81,900.0
2455,0.0,21.0,12.0,0.0,0.0,1.0,0.0,13060.47,8493.29,14320.65,441.0
2456,0.0,31.0,9.0,0.0,0.0,0.0,1.0,8573.752,6409.355,14876.27,961.0
2457,0.0,48.0,6.0,0.0,0.0,1.0,1.0,23773.74,5650.258000000001,0.0,2304.0
2458,0.0,21.0,12.0,0.0,0.0,0.0,0.0,6159.935,1929.9679999999998,8287.091,441.0
2459,0.0,32.0,12.0,0.0,0.0,1.0,0.0,19880.68,14113.11,22621.04,1024.0
2460,0.0,50.0,11.0,0.0,0.0,1.0,1.0,8530.648000000001,6491.71,8703.81,2500.0
2461,0.0,34.0,12.0,0.0,0.0,1.0,0.0,24923.83,25243.55,21846.71,1156.0
2462,0.0,43.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1849.0
2463,0.0,22.0,12.0,0.0,0.0,0.0,0.0,20025.67,15466.6,13314.32,484.0
2464,0.0,23.0,12.0,0.0,0.0,0.0,0.0,1504.717,0.0,0.0,529.0
2465,0.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,1613.0810000000001,5937.505,676.0
2466,0.0,35.0,11.0,0.0,0.0,1.0,1.0,2425.572,16882.74,23590.43,1225.0
2467,0.0,28.0,12.0,0.0,0.0,1.0,0.0,15056.97,9889.742,12616.83,784.0
2468,0.0,22.0,12.0,0.0,0.0,1.0,0.0,25795.71,17095.79,22955.0,484.0
2469,0.0,33.0,15.0,0.0,0.0,1.0,0.0,25358.79,4658.419,20884.71,1089.0
2470,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5129.36,9033.968,25564.67,324.0
2471,0.0,23.0,12.0,0.0,0.0,1.0,0.0,15862.22,13072.94,25564.67,529.0
2472,0.0,42.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1764.0
2473,0.0,22.0,9.0,0.0,0.0,1.0,1.0,22086.81,20105.32,6552.24,484.0
2474,0.0,38.0,12.0,0.0,0.0,1.0,0.0,22026.08,21775.69,21109.32,1444.0
2475,0.0,34.0,12.0,0.0,0.0,1.0,0.0,15627.11,0.0,25564.67,1156.0
2476,0.0,26.0,15.0,0.0,0.0,1.0,0.0,22084.86,23290.31,25478.96,676.0
2477,0.0,40.0,11.0,0.0,0.0,1.0,1.0,24886.61,23976.0,25564.67,1600.0
2478,0.0,18.0,10.0,0.0,0.0,0.0,1.0,1430.265,0.0,14440.34,324.0
2479,0.0,21.0,12.0,0.0,0.0,0.0,0.0,12558.9,9418.886999999999,25564.67,441.0
2480,0.0,38.0,11.0,0.0,0.0,1.0,1.0,22227.88,3779.3709999999996,10026.37,1444.0
2481,0.0,17.0,11.0,0.0,0.0,0.0,1.0,732.7658,4135.645,2739.705,289.0
2482,0.0,20.0,12.0,0.0,0.0,1.0,0.0,2235.5229999999997,7574.855,18913.42,400.0
2483,0.0,53.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2809.0
2484,0.0,52.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,22795.41,2704.0
2485,0.0,25.0,12.0,0.0,0.0,1.0,0.0,14042.07,13499.03,13188.71,625.0
2486,0.0,18.0,12.0,0.0,0.0,0.0,0.0,2217.89,4191.145,8957.978000000001,324.0
2487,0.0,20.0,12.0,0.0,0.0,1.0,0.0,3938.1259999999997,4864.306,9670.243,400.0
2488,0.0,55.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,3025.0
2489,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2492.187,3100.8390000000004,3180.0679999999998,400.0
2490,0.0,46.0,12.0,0.0,0.0,1.0,0.0,18940.23,18848.52,18319.38,2116.0
2491,0.0,31.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,591.0906,961.0
2492,0.0,23.0,12.0,0.0,0.0,0.0,0.0,17511.93,15360.97,17273.15,529.0
2493,0.0,22.0,9.0,0.0,0.0,0.0,1.0,536.8391,0.0,0.0,484.0
2494,0.0,19.0,12.0,0.0,0.0,0.0,0.0,3579.58,2640.7259999999997,15223.54,361.0
2495,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2209.0
2496,0.0,29.0,9.0,0.0,0.0,0.0,1.0,16455.88,7734.194,9642.166,841.0
2497,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
2498,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,16832.61,25564.67,2025.0
2499,0.0,35.0,12.0,0.0,0.0,1.0,0.0,18589.52,17906.81,25396.21,1225.0
2500,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2255.011,256.0
2501,0.0,24.0,12.0,0.0,0.0,1.0,0.0,22247.47,20970.05,22443.71,576.0
2502,0.0,18.0,12.0,0.0,0.0,0.0,0.0,19.592670000000002,7834.451999999999,12810.41,324.0
