,treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
408,0,19,12,1,0,0,0,8417.0,2814.195,1720.9070000000002,361.0
409,0,20,6,1,0,0,1,6006.879,2850.61,0.0,400.0
410,0,33,11,1,0,0,1,10523.83,2899.82,18859.89,1089.0
411,0,36,11,0,1,0,1,5443.734,3063.8779999999997,1324.5420000000001,1296.0
412,0,25,11,1,0,0,1,15209.99,3072.7259999999997,284.6584,625.0
413,0,19,11,1,0,0,1,3504.014,3285.68,11195.93,361.0
414,0,23,8,1,0,0,1,7724.283,3403.0559999999996,0.0,529.0
415,0,17,11,1,0,0,1,4080.73,3796.0290000000005,0.0,289.0
416,0,43,10,1,0,0,1,2502.868,4128.443,7565.273,1849.0
417,0,26,11,1,0,1,1,0.0,4184.732,0.0,676.0
418,0,27,11,1,0,1,1,0.0,4491.884,0.0,729.0
419,0,19,11,1,0,0,1,6337.491999999999,4503.064,0.0,361.0
420,0,28,11,1,0,1,1,8593.163,5393.895,4974.585999999999,784.0
421,0,28,12,1,0,1,0,10585.13,5551.456,12780.02,784.0
422,0,26,8,1,0,0,1,1126.29,5562.598000000001,3523.578,676.0
423,0,31,12,1,0,0,0,0.0,5613.909000000001,0.0,961.0
424,0,23,11,1,0,0,1,7617.361999999999,5716.406999999999,10274.84,529.0
425,0,20,12,1,0,0,0,7182.491999999999,6004.728,4779.72,400.0
426,0,28,10,1,0,1,1,8293.345,6449.48,16988.18,784.0
427,0,39,12,1,0,1,0,19785.32,6608.137,499.2572,1521.0
428,0,21,8,1,0,0,1,39570.68,6608.304,3083.5809999999997,441.0
429,0,22,11,1,0,0,1,8810.067,6974.484,3708.719,484.0
430,0,20,11,1,0,0,1,8009.164000000001,7666.875,7659.218000000001,400.0
431,0,21,11,0,1,0,1,2992.534,8920.471,20857.84,441.0
432,0,23,12,0,1,0,0,5721.696,8960.684000000001,7078.178000000001,529.0
433,0,29,9,1,0,0,1,9268.943000000001,9160.693000000001,0.0,841.0
434,0,28,9,1,0,1,1,10222.41,9210.447,1239.844,784.0
435,0,30,11,1,0,1,1,0.0,9311.938,3982.801,900.0
436,0,25,10,1,0,1,1,13519.97,9319.444,0.0,625.0
437,0,28,11,1,0,1,1,824.3889,10033.91,0.0,784.0
438,0,22,10,0,0,0,1,27864.36,10598.67,7094.92,484.0
439,0,44,9,1,0,1,1,12260.78,10857.24,12359.31,1936.0
440,0,21,9,1,0,0,1,31886.43,12357.22,0.0,441.0
441,0,28,11,1,0,0,1,17491.45,13371.25,0.0,784.0
442,0,29,9,0,1,0,1,9594.308,16341.16,16900.3,841.0
443,0,25,9,1,0,1,1,24731.62,16946.63,7343.964,625.0
444,0,22,10,0,0,1,1,25720.92,23031.98,5448.8009999999995,484.0
